anon_institution_code,institution_id,mapping_status,evidence_reference,mapping_version
N3887,inst_1207,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3888,inst_1208,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3889,inst_1209,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N388:,inst_1210,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N388;,inst_1211,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N388<,inst_1212,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3893,inst_1213,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3894,inst_1214,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3895,inst_1215,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3896,inst_1216,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3897,inst_1217,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3898,inst_1218,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3899,inst_1219,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N389:,inst_1220,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N389;,inst_1221,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N389<,inst_1222,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3934,inst_1223,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3944,inst_1224,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3945,inst_1225,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3946,inst_1226,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3947,inst_1227,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3948,inst_1228,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3949,inst_1229,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N394:,inst_1230,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N394;,inst_1231,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N394<,inst_1232,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3953,inst_1233,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3984,inst_1234,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3985,inst_1235,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3986,inst_1236,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3987,inst_1237,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3988,inst_1238,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3989,inst_1239,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N398:,inst_1240,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N398;,inst_1241,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N398<,inst_1242,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3993,inst_1243,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3994,inst_1244,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3995,inst_1245,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3996,inst_1246,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3997,inst_1247,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3998,inst_1248,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3999,inst_1249,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N399:,inst_1250,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:34,inst_1251,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:44,inst_1252,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:45,inst_1253,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:46,inst_1254,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:47,inst_1255,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:48,inst_1256,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:49,inst_1257,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:4:,inst_1258,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:4;,inst_1259,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:4<,inst_1260,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:53,inst_1261,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:54,inst_1262,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:55,inst_1263,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:56,inst_1264,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:57,inst_1265,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:58,inst_1266,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:84,inst_1267,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:85,inst_1268,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:86,inst_1269,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:87,inst_1270,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:88,inst_1271,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:89,inst_1272,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:8:,inst_1273,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:8;,inst_1274,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:8<,inst_1275,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:93,inst_1276,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:94,inst_1277,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:95,inst_1278,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:96,inst_1279,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:97,inst_1280,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:98,inst_1281,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:99,inst_1282,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:9:,inst_1283,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:9;,inst_1284,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3:9<,inst_1285,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3::3,inst_1286,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3::4,inst_1287,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3;34,inst_1288,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3;44,inst_1289,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3;45,inst_1290,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3;46,inst_1291,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3;47,inst_1292,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3;48,inst_1293,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3;49,inst_1294,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
N3;4:,inst_1295,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
